,License Type,License Creation Date,Business Name,Address Building,Address Street Name,Address ZIP,Census Tract,Longitude,Latitude,Location
588,Business,2013-02-22,QUIMERA RESTAURANT GROUP LLC,81,GREENWICH AVE,10014,36061007700,-74.00133152,40.73693259,"(40.73693258717872, -74.00133151842874)"
589,Business,2012-02-27,103 GW12 LLC,103,GREENWICH AVE,10014,36061007700,-74.00181868,40.73773954,"(40.73773953778029, -74.00181868134312)"
590,Business,2010-02-02,CERELI INC.,57,JANE ST,10014,36061007700,-74.00537669,40.73814565,"(40.73814564997956, -74.00537668991963)"
591,Business,2008-06-26,"4 RUNNERS, INC.",310,W 14TH ST,10014,36061007700,-74.00341376,40.7401192,"(40.740119201519825, -74.00341375793538)"
592,Business,2008-02-21,"C & O COFFEE SHOP, INC.",28,8TH AVE,10014,36061007700,-74.00456836,40.73776691,"(40.73776690905513, -74.00456835620457)"
593,Business,2007-04-15,"CASWELL/PEARSON ENTERPRISES, LTD.",202,W 14TH ST,10011,36061007700,-74.00015517,40.73874139,"(40.73874138660871, -74.00015516760645)"
594,Business,2006-07-14,SMORGAS CHEF WEST VILLAGE LLC,283,W 12TH ST,10014,36061007700,-74.00400903,40.73755284,"(40.7375528391913, -74.00400902641094)"
595,Business,2006-02-24,"MESTIZO, INC.",89,GREENWICH AVE,10014,36061007700,-74.00154803,40.73729215,"(40.73729214707372, -74.00154803384405)"
596,Business,2006-01-19,"BENNY'S BURRITOS, INC.",111,GREENWICH AVE,10014,36061007700,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
597,Business,2005-05-13,"RAJMAR HOLDINGS, INC.",636,HUDSON ST,10014,36061007700,-74.00549942,40.73865891,"(40.73865891284488, -74.00549942185195)"
598,Business,2005-01-03,GROUBEN FOOD CORP.,515,3RD AVE,10016,36061007800,-73.97786995,40.74605402,"(40.746054021170806, -73.97786994855713)"
599,Business,2018-09-26,"DEAN & DELUCA SMALL FORMAT LQ, LLC",29-35,9TH AVE,10014,36061007900,-74.00579908,40.74036888,"(40.74036887849795, -74.00579907987587)"
600,Business,2018-03-22,OIDIA LLC,643,HUDSON ST,10014,36061007900,-74.00545255,40.73908435,"(40.73908435163629, -74.00545254558875)"
601,Business,2016-08-15,"BILL'S 22 NINTH AVENUE, LLC",22,9TH AVE,10014,36061007900,-74.00578104,40.74036065,"(40.74036064515079, -74.00578103597579)"
602,Business,2016-06-02,HSNYC LLC,637,HUDSON ST,10014,36061007900,-74.00549222,40.73885379,"(40.73885379058482, -74.0054922208267)"
603,Business,2015-12-07,DOWN AND DIRTY TACOS & TEQUILA BAR MEATPACKING LLC,835,WASHINGTON ST,10014,36061007900,-74.00785961,40.74039071,"(40.740390714321514, -74.00785961426058)"
604,Business,2015-11-05,"REHANDARI, LLC",24,9TH AVE,10014,36061007900,-74.00574495,40.74041005,"(40.74041005248214, -74.00574495386901)"
605,Business,2015-06-04,CULINARY CONCEPTS HOSPITALITY GROUP LLC,29,9TH AVE,10014,36061007900,-74.00579908,40.74036888,"(40.74036887849795, -74.00579907987587)"
607,Business,2013-09-24,"DOUBLE DIP, LLC",611,HUDSON ST,10014,36061007900,-74.00568337,40.7376406,"(40.7376406008129, -74.00568337076172)"
608,Business,2013-07-22,BUBBYS MP LLC,71,GANSEVOORT ST,10014,36061007900,-74.00754555,40.73939165,"(40.739391645733875, -74.00754554958077)"
609,Business,2013-02-13,LE GANS RESTAURANT INC.,46,GANSEVOORT ST,10014,36061007900,-74.00669032,40.7393917,"(40.73939169859237, -74.0066903151268)"
610,Business,2012-02-06,SERAFINA MEATPACKING LLC,7,9TH AVE,10014,36061007900,-74.00635835,40.73960306,"(40.73960306328582, -74.00635834554947)"
611,Business,2011-02-08,753 WASHINGTON TRATTORIA INC.,753,WASHINGTON ST,10014,36061007900,-74.00825252,40.73684447,"(40.736844467098464, -74.00825251659515)"
612,Business,2010-03-10,400 WEST 14TH INC.,400,W 14TH ST,10014,36061007900,-74.00567645,40.74107154,"(40.741071540941576, -74.00567644607813)"
613,Business,2010-01-25,FIG & OLIVE THIRTEEN STREET LLC,420,W 13TH ST,10014,36061007900,-74.00674096,40.74062134,"(40.74062134434783, -74.00674095971294)"
614,Business,2009-07-07,"13TH STREET ENTERTAINMENT, LLC",409,W 13TH ST,10014,36061007900,-74.00638369,40.74048962,"(40.74048961663945, -74.00638369066094)"
615,Business,2009-02-13,ABG STANDARD OPERATOR LLC,848,WASHINGTON ST,10014,36061007900,-74.0077189,40.74062403,"(40.74062402770654, -74.0077189043957)"
616,Business,2006-06-15,643 HUDSON LLC,643,HUDSON ST,10014,36061007900,-74.00545255,40.73908435,"(40.73908435163629, -74.00545254558875)"
617,Business,2006-02-24,"675 HUDSON VAULT, LLC",675,HUDSON ST,10014,36061007900,-74.00523252,40.74036616,"(40.74036616088098, -74.00523252363153)"
618,Business,2006-02-21,"BARBUTO, LLC",775,WASHINGTON ST,10014,36061007900,-74.00816965,40.73784631,"(40.737846307709354, -74.00816964516774)"
619,Business,2006-01-20,RESTAURANT 597 INC.,597,HUDSON ST,10014,36061007900,-74.00585291,40.73696538,"(40.73696538317693, -74.00585291044979)"
620,Business,2006-01-20,"JEC II, LLC",1,LITTLE WEST 12TH ST,10014,36061007900,-74.00597582,40.73945487,"(40.73945486717447, -74.00597582111745)"
621,Business,2005-11-10,"ITM GARDEN, INC.",10,LITTLE WEST 12TH ST,10014,36061007900,-74.00680222,40.73981713,"(40.73981712855611, -74.00680222467082)"
622,Business,2005-02-10,"MACELLERIA RESTAURANT, INC.",48,GANSEVOORT ST,10014,36061007900,-74.0067697,40.73939169,"(40.73939169395308, -74.00676970397913)"
623,Business,2005-01-28,"TORTILLA FLATS, INC.",767,WASHINGTON ST,10014,36061007900,-74.00820207,40.73746478,"(40.73746478480818, -74.00820207470714)"
624,Business,2005-01-11,"LA RIPAILLE, CORP.",605,HUDSON ST,10014,36061007900,-74.00574108,40.73736063,"(40.73736063319092, -74.00574108246863)"
625,Business,2017-06-15,MP BEDFORD PROPERTY LLC,118,E 40TH ST,10016,36061008000,-73.9775906,40.75040165,"(40.75040164872738, -73.97759059736447)"
626,Business,2017-11-09,"HUMMUS ON 6TH, LLC",585,6TH AVE,10011,36061008100,-73.99563364,40.73903225,"(40.7390322476529, -73.99563363666346)"
627,Business,2017-05-12,MEXICUE 160 8TH AVENUE LLC,160,8TH AVE,10011,36061008100,-74.00075783,40.74216134,"(40.74216134446661, -74.00075783418582)"
628,Business,2017-04-18,132 7TH AVE REST LLC,132,7TH AVE,10011,36061008100,-73.99793223,40.74097285,"(40.740972851226815, -73.9979322321787)"
629,Business,2014-11-05,"DUET NY, LLC",74,7TH AVE,10011,36061008100,-73.99932881,40.73906252,"(40.73906252074122, -73.9993288066535)"
630,Business,2013-08-09,"THREE TOP CHELSEA, LLC",128,7TH AVE,10011,36061008100,-73.99801884,40.74085483,"(40.74085482844664, -73.99801884376446)"
631,Business,2013-06-27,DE ARMAS ENTERPRISES CORP.,207,W 14TH ST,10011,36061008100,-74.00022373,40.73879079,"(40.738790792032844, -74.00022373020307)"
632,Business,2012-05-21,THE HUMMUS & PITA COMPANY LLC,585,AVENUE OF THE AMERICAS,10011,36061008100,-73.99563364,40.73903225,"(40.7390322476529, -73.99563363666346)"
633,Business,2012-04-17,"POUNDS & OUNCES, LLC",160,8TH AVE,10011,36061008100,-74.00075783,40.74216134,"(40.74216134446661, -74.00075783418582)"
634,Business,2010-03-08,"HURRICANE STRAUSS, INC.",246,W 18TH ST,10011,36061008100,-73.99922413,40.74162063,"(40.74162062842986, -73.9992241284399)"
635,Business,2009-11-20,TUTTO BENE RESTAURANT INC.,108,8TH AVE,10011,36061008100,-74.00183320000002,40.74068191,"(40.740681911566156, -74.00183319627624)"
636,Business,2007-04-15,"119 7TH AVENUE CAFETERIA, LLC",119,7TH AVE,10011,36061008100,-73.99817402,40.74060506,"(40.74060505864365, -73.99817402313818)"
637,Business,2007-04-10,"PQ CHELSEA, INC.",124,7TH AVE,10011,36061008100,-73.99810185,40.74073681,"(40.740736805539946, -73.99810184638629)"
638,Business,2006-04-14,"MNY - CHELSEA, LLC",112,7TH AVE,10011,36061008100,-73.99843385,40.74028118,"(40.74028118180423, -73.9984338535459)"
639,Business,2017-06-08,FATBIRD I LLC,44,9TH AVE,10011,36061008300,-74.00526867,40.74106333,"(40.741063326064854, -74.00526866513123)"
640,Business,2015-05-19,WEST 17TH STREET ITALIAN RESTAURANT LLC,114,10TH AVE,10011,36061008300,-74.00673771,40.7441456,"(40.74414560438924, -74.00673770745722)"
641,Business,2013-05-02,"MANON, LLC",407,W 14TH ST,10014,36061008300,-74.00585328,40.74116485,"(40.74116485362917, -74.00585327936057)"
642,Business,2012-04-06,RANA USA LLC,75,9TH AVE,10011,36061008300,-74.00471299,40.7418758,"(40.74187579644492, -74.0047129866918)"
643,Business,2011-03-09,"PQ MEATPACKING DISTRICT, INC.",52,9TH AVE,10011,36061008300,-74.00513877,40.741239,"(40.74123899600686, -74.00513876638927)"
644,Business,2010-03-02,SUTOL OPERATING COMPANY LLC,409,W 14TH ST,10014,36061008300,-74.00591824,40.74118955,"(40.74118955306962, -74.00591823779911)"
645,Business,2006-05-16,"LUCKY 13, LLC",355,W 14TH ST,10014,36061008300,-74.00412829,40.74043757,"(40.74043756929417, -74.00412828513707)"
646,Business,2006-02-24,"MEATPACKING RESTAURANT, LLC",44,9TH AVE,10011,36061008300,-74.00526867,40.74106333,"(40.741063326064854, -74.00526866513123)"
647,Business,2018-05-30,CHELSEA 191 CORP,191,7TH AVE,10011,36061008700,-73.99646701,40.74294904,"(40.74294903619024, -73.99646700742987)"
648,Business,2018-02-27,190 SEVENTH AVENUE LLC,190,7TH AVE,10011,36061008700,-73.99646340000002,40.74298746,"(40.74298746258545, -73.99646339661322)"
649,Business,2017-06-30,TAVERN ON 8TH AVENUE CORP,184,8TH AVE,10011,36061008700,-74.00010105,40.74305888,"(40.74305888035108, -74.00010104591934)"
650,Business,2017-05-24,BE BAMBA GROUP LLC,265,W 20TH ST,10011,36061008700,-73.99872971,40.74296006,"(40.74296006237527, -73.99872971032667)"
651,Business,2016-08-12,HARU CHELSEA CORP,176,8TH AVE,10011,36061008700,-74.00032840000001,40.74274872,"(40.74274872312601, -74.00032839770905)"
652,Business,2013-08-15,PRET A MANGER (USA) LIMITED,655,AVENUE OF THE AMERICAS,10010,36061008700,-73.99409981,40.74113466,"(40.74113465897297, -73.99409981047009)"
653,Business,2013-03-08,B&R SORRENTO CORP.,202,8TH AVE,10011,36061008700,-73.99970047,40.74361057,"(40.74361057481345, -73.99970046854449)"
654,Business,2013-02-26,"TH PLUS, INC",208,7TH AVE,10011,36061008700,-73.99620354,40.74334153,"(40.74334152710877, -73.99620354435184)"
655,Business,2011-03-18,JESSICA CHELSEA CORP,198,8TH AVE,10011,36061008700,-73.99977625,40.74350902,"(40.743509019228256, -73.9997762539526)"
656,Business,2010-12-09,"TERRA MIA ENTERPRISES, INC.",190,7TH AVE,10011,36061008700,-73.99646340000002,40.74298746,"(40.74298746258545, -73.99646339661322)"
657,Business,2006-04-17,"FILLIP'S CATERING, INC.",200,7TH AVE,10011,36061008700,-73.99631903,40.74318508,"(40.74318508008976, -73.99631903453621)"
658,Business,2006-02-28,"MANGARONI, LLC",191,7TH AVE,10011,36061008700,-73.99646701,40.74294904,"(40.74294903619024, -73.99646700742987)"
659,Business,2006-02-16,156 SEVENTH AVENUE GROUP LLC,156,7TH AVE,10011,36061008700,-73.99727903,40.74187037,"(40.741870371232984, -73.99727902628247)"
660,Business,2006-01-31,"BUCKWHEAT AND ALFALFA, INC.",182,8TH AVE,10011,36061008700,-74.00013352,40.74301496,"(40.74301496431159, -74.00013352487683)"
661,Business,2005-04-15,"EISEN & SON, INC.",196,8TH AVE,10011,36061008700,-73.99990256,40.74333336,"(40.74333335538821, -73.99990256246207)"
662,Business,2005-03-10,160 BISTRO INC.,160,7TH AVE,10011,36061008700,-73.99721407,40.74196095,"(40.74196094645757, -73.9972140655628)"
663,Business,2005-01-11,"MESTRE, INC.",172,7TH AVE,10011,36061008700,-73.99691091,40.74237539999999,"(40.74237539608722, -73.99691091358413)"
664,Business,2013-04-22,PRET A MANGER (USA) LIMITED,205,E 42ND ST,10017,36061008800,-73.97412569,40.75064246,"(40.750642460299886, -73.97412569031721)"
665,Business,2010-06-01,OSTERIA LAGUNA L.L.C.,209,E 42ND ST,10017,36061008800,-73.97395970000002,40.75057106,"(40.75057105945597, -73.97395969531226)"
666,Business,2017-05-23,PASTAIAT INC,186,9TH AVE,10011,36061008900,-74.00206791,40.74545777,"(40.74545777326782, -74.0020679070215)"
667,Business,2017-05-03,"161 8TH AVE RESTAURANT, LLC",161,8TH AVE,10011,36061008900,-74.00064957,40.74234524,"(40.74234524342537, -74.00064957395223)"
668,Business,2015-08-13,FONDA OF CHELSEA LLC,189,9TH AVE,10011,36061008900,-74.0020246,40.7455511,"(40.74555109551819, -74.00202460290417)"
669,Business,2015-07-24,FIKA 180 9TH AVENUE LLC,180,9TH AVE,10011,36061008900,-74.002187,40.74529583,"(40.74529583084805, -74.0021869958271)"
670,Business,2015-06-05,1910 WATERFRONT LLC,146,10TH AVE,10011,36061008900,-74.00588612,40.74531217,"(40.745312169702586, -74.00588612387968)"
671,Business,2013-04-17,SPEAK INTEGRATED CORP.,167,9TH AVE,10011,36061008900,-74.00279687,40.74449435,"(40.744494350746216, -74.0027968669571)"
672,Business,2013-04-01,"PASTAI, INC",186,9TH AVE,10011,36061008900,-74.00206791,40.74545777,"(40.74545777326782, -74.0020679070215)"
673,Business,2010-03-22,O'FLYNN ENTERPRISES LLC,183,9TH AVE,10011,36061008900,-74.00216174,40.74536719,"(40.74536719481218, -74.00216173581464)"
674,Business,2006-04-19,156 TENTH AVENUE RESTAURANT LLC,156,10TH AVE,10011,36061008900,-74.00563714,40.74565253,"(40.74565253109051, -74.005637138241)"
675,Business,2005-04-06,"MIDAN REST., INC.",146,10TH AVE,10011,36061008900,-74.00588612,40.74531217,"(40.745312169702586, -74.00588612387968)"
676,Business,2018-04-04,ANGELETTO 2ND AVE INC,890,2ND AVE,10017,36061009000,-73.96968879999999,40.75325163,"(40.75325163265131, -73.96968880388913)"
677,Business,2016-07-26,920 AVENUE TAVERN CORP.,920,2ND AVE,10017,36061009000,-73.9690676,40.75411057,"(40.75411057313403, -73.96906759937599)"
678,Business,2016-06-23,ALI BABA'S TERRACE INC,862,2ND AVE,10017,36061009000,-73.97026304,40.75246678,"(40.752466784765815, -73.97026303855291)"
679,Business,2016-05-24,JJR III RESTAURANT LLC,890,2ND AVE,10017,36061009000,-73.96968879999999,40.75325163,"(40.75325163265131, -73.96968880388913)"
680,Business,2006-10-25,301 E. 47TH ST. REST. CORP.,888,2ND AVE,10017,36061009000,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
681,Business,2018-11-20,MBG TAVERNS ON 6TH CORP,757,6TH AVE,10010,36061009100,-73.99177543,40.74433215,"(40.74433215080631, -73.9917754267287)"
682,Business,2013-09-24,"ZAGARA RESTAURANTS, LLC",216,7TH AVE,10011,36061009100,-73.99589677,40.74376695,"(40.74376695286961, -73.99589677030826)"
683,Business,2005-06-13,757 REST. LLC,757,AVENUE OF THE AMERICAS,10010,36061009100,-73.99177543,40.74433215,"(40.74433215080631, -73.9917754267287)"
684,Business,2005-01-26,"SEVENTH AVENUE TOMATO, INC",209,7TH AVE,10011,36061009100,-73.99604475,40.74352542,"(40.74352542003162, -73.99604474631623)"
685,Business,2018-07-11,MAXVER LLC,461,W 23RD ST,10011,36061009300,-74.00296299,40.74719244,"(40.74719243516482, -74.00296299453937)"
686,Business,2017-06-02,210 EMPIRE LLC,210,10TH AVE,10011,36061009300,-74.00444269,40.74729394,"(40.74729394329909, -74.00444269407599)"
687,Business,2017-04-18,AROKA HOSPITALITY LLC,206,9TH AVE,10011,36061009300,-74.00150133,40.7462318,"(40.74623180135202, -74.0015013251581)"
688,Business,2016-07-28,NEW YORK BURGER 10th AVE INC.,470,W 23RD ST,10011,36061009300,-74.00317593,40.74726379,"(40.74726379295826, -74.00317592933932)"
689,Business,2014-10-14,"LDV 23, LLC",461,W 23RD ST,10011,36061009300,-74.00296299,40.74719244,"(40.74719243516482, -74.00296299453937)"
690,Business,2013-05-28,210 TENTH AVENUE LLC,210,10TH AVE,10011,36061009300,-74.00444269,40.74729394,"(40.74729394329909, -74.00444269407599)"
691,Business,2012-11-26,200 NINTH RESTAURANT LLC,200,9TH AVE,10011,36061009300,-74.00167455,40.7459985,"(40.74599849528149, -74.00167454911981)"
692,Business,2010-04-26,"NEW YORK FAST GOURMET PREMIER, LLC",470,W 23RD ST,10011,36061009300,-74.00317593,40.74726379,"(40.74726379295826, -74.00317592933932)"
693,Business,2009-05-07,SULLIVAN RESTAURANT LLC,230,9TH AVE,10001,36061009300,-74.00077233,40.74723364,"(40.74723364191853, -74.00077232792147)"
694,Business,2005-02-23,23RD & 9TH RESTAURANT CORP.,368,W 23RD ST,10011,36061009300,-74.00029954,40.74604791,"(40.746047912551305, -74.00029954241387)"
695,Business,2004-02-14,"KEM REST., INC.",214,10TH AVE,10011,36061009300,-74.00435969,40.74740923,"(40.74740922591703, -74.00435969433849)"
696,Business,2018-06-28,"48th STREET TACOS, LLC",10,E 48TH ST,10017,36061009400,-73.97750174,40.75701921,"(40.757019214739934, -73.97750174210064)"
697,Business,2015-09-28,3 EAST 48TH REST. INC.,3,E 48TH ST,10017,36061009400,-73.97777963,40.75715376,"(40.757153761180284, -73.97777963174272)"
698,Business,2013-03-08,"L&K 48 VENTURE, INC.",6,E 48TH ST,10017,36061009400,-73.97768941,40.7570961,"(40.75709610409872, -73.97768941239012)"
699,Business,2018-07-18,339 SEVENTH AVENUE BAKERY LLC,339,7TH AVE,10001,36061009500,-73.99296599,40.74775768,"(40.74775767672096, -73.99296598616324)"
700,Business,2016-06-08,100 SARDINES MANAGEMENT LLC,835,6TH AVE,10001,36061009500,-73.98997424,40.74680503,"(40.746805027340436, -73.98997423753819)"
701,Business,2015-08-13,CHELSEA 26 LLC,249,W 26TH ST,10001,36061009500,-73.99565479,40.74660502,"(40.7466050150491, -73.99565479418922)"
702,Business,2015-06-08,SIXTH AVENUE RESTAURANT MANAGEMENT LLC,839,AVENUE OF THE AMERICAS,10001,36061009500,-73.98990565,40.74690109,"(40.74690108756266, -73.98990565225326)"
703,Business,2009-06-02,352 RESTAURANT CORP.,352,7TH AVE,10001,36061009500,-73.99266278,40.7482078,"(40.748207796556144, -73.99266277744887)"
704,Business,2009-06-02,324 SEVENTH AVE. RESTAURANT CORP.,324,7TH AVE,10001,36061009500,-73.99326196,40.74738715,"(40.747387153349315, -73.99326196470378)"
705,Business,2008-06-18,M & M 28TH ST. RESTAURANT LLC,382,8TH AVE,10001,36061009500,-73.99564019,40.74918508,"(40.7491850780967, -73.99564018944425)"
706,Business,2005-02-11,CALSHEA REST. CORP.,330,7TH AVE,10001,36061009500,-73.99314285,40.74754909,"(40.747549086491816, -73.993142850465)"
707,Business,2005-01-19,LEKKAS RESTAURANT CORP.,322,7TH AVE,10001,36061009500,-73.99330167,40.74733226,"(40.74733226069071, -73.99330166941336)"
708,Business,2007-04-07,L & J BRAZIL RESTAURANT INC.,34,W 46TH ST,10036,36061009600,-73.98026679,40.75654488,"(40.75654488068209, -73.98026678970703)"
709,Business,2006-11-09,EMPORIUM BRASIL INC.,15,W 46TH ST,10036,36061009600,-73.97982648,40.75637737,"(40.75637737495827, -73.9798264797829)"
710,Business,2018-09-26,"THIRD & 50, LLC",825,3RD AVE,10022,36061009800,-73.97017134,40.75573301,"(40.75573300905566, -73.97017134369025)"
711,Business,2018-09-04,LE GARAGE CORP,1004,2ND AVE,10022,36061009800,-73.96707748,40.75685202,"(40.756852022491444, -73.9670774750833)"
712,Business,2018-03-22,LPB2 LLC,950,2ND AVE,10022,36061009800,-73.96833803,40.75511221,"(40.75511220721444, -73.9683380281659)"
713,Business,2017-09-06,MIDTOWN EAST NY LLC,251,E 52ND ST,10022,36061009800,-73.96869105,40.75659721,"(40.75659721104059, -73.9686910549207)"
714,Business,2017-04-18,SILO EAST INC.,953,2ND AVE,10022,36061009800,-73.96828745,40.75521924,"(40.75521923838686, -73.96828744510574)"
715,Business,2016-10-20,EVOO GROUP LLC,955,2ND AVE,10022,36061009800,-73.96825133,40.75526589,"(40.75526588911668, -73.9682513284523)"
716,Business,2015-06-08,B.O.B KITCHEN LLC,1004,2ND AVE,10022,36061009800,-73.96707748,40.75685202,"(40.756852022491444, -73.9670774750833)"
717,Business,2014-03-26,MXCO CANTINA CORP.,981,2ND AVE,10022,36061009800,-73.96768427,40.75604249,"(40.75604249444529, -73.96768426892311)"
718,Business,2014-03-12,ELEVATED 959 LLC,959,2ND AVE,10022,36061009800,-73.96817909,40.75536468,"(40.755364680032166, -73.96817909237132)"
719,Business,2013-05-23,GOLDEN ABACUS INC.,957,2ND AVE,10022,36061009800,-73.96821521,40.75531528,"(40.75531528458026, -73.96821521043859)"
720,Business,2013-02-19,"MIDTOWN HOSPITALITY, LLC",945,2ND AVE,10022,36061009800,-73.96842831,40.7550244,"(40.755024400125414, -73.968428305685)"
721,Business,2012-09-14,"ETHOS GALLERY 51, LLC",905,1ST AVE,10022,36061009800,-73.96577569,40.75441705,"(40.754417053693786, -73.96577568570135)"
722,Business,2012-05-18,SILO EAST INC.,953,2ND AVE,10022,36061009800,-73.96828745,40.75521924,"(40.75521923838686, -73.96828744510574)"
723,Business,2012-04-12,KAZO INC,300 1/2,E 52ND ST,10022,36061009800,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
724,Business,2011-03-14,VINO POSTO CORP.,939,2ND AVE,10022,36061009800,-73.96863418,40.754739,"(40.75473900278999, -73.9686341776553)"
725,Business,2011-02-10,AMINA 50 INC.,955,2ND AVE,10022,36061009800,-73.96825133,40.75526589,"(40.75526588911668, -73.9682513284523)"
