GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
1500000US360610104001,360610104001,"Block Group 1, Census Tract 104, New York County, New York",673,84,310,69,37,30,118,43,57,36,37,31,45,47,16,14,363,75,96,60,130,53,35,24,0,11,60,20,42,27
1500000US360610106010,360610106010,"Block Group 0, Census Tract 106.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610106011,360610106011,"Block Group 1, Census Tract 106.01, New York County, New York",417,135,332,126,62,73,70,67,128,78,33,47,39,43,0,11,85,78,0,11,65,75,0,11,20,33,0,11,0,11
1500000US360610106012,360610106012,"Block Group 2, Census Tract 106.01, New York County, New York",646,191,451,174,47,56,158,96,95,71,103,147,20,32,28,45,195,102,77,63,85,106,33,39,0,11,0,11,0,11
1500000US360610106013,360610106013,"Block Group 3, Census Tract 106.01, New York County, New York",897,231,443,141,111,84,140,92,149,102,0,11,25,42,18,29,454,217,121,146,183,140,41,67,50,62,0,11,59,69
1500000US360610106014,360610106014,"Block Group 4, Census Tract 106.01, New York County, New York",802,204,709,193,63,57,261,116,271,125,12,20,102,128,0,11,93,110,0,11,60,95,33,52,0,11,0,11,0,11
1500000US360610106015,360610106015,"Block Group 5, Census Tract 106.01, New York County, New York",953,171,256,85,30,49,130,91,42,34,38,44,16,26,0,11,697,179,278,164,169,109,50,59,63,62,123,92,14,22
1500000US360610106016,360610106016,"Block Group 6, Census Tract 106.01, New York County, New York",623,131,623,131,49,56,284,114,111,73,97,80,70,58,12,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610106020,360610106020,"Block Group 0, Census Tract 106.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610106021,360610106021,"Block Group 1, Census Tract 106.02, New York County, New York",955,177,462,136,56,44,212,97,102,52,28,30,64,83,0,11,493,157,106,91,179,130,53,64,60,49,53,45,42,61
1500000US360610106022,360610106022,"Block Group 2, Census Tract 106.02, New York County, New York",1004,181,174,71,34,39,60,50,53,35,27,26,0,11,0,11,830,162,344,119,260,110,82,52,56,71,28,44,60,49
1500000US360610106023,360610106023,"Block Group 3, Census Tract 106.02, New York County, New York",477,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,477,113,240,115,221,86,16,25,0,11,0,11,0,11
1500000US360610108001,360610108001,"Block Group 1, Census Tract 108, New York County, New York",370,100,99,78,33,53,0,11,26,45,40,46,0,11,0,11,271,87,141,80,20,33,41,42,0,11,25,40,44,51
1500000US360610108002,360610108002,"Block Group 2, Census Tract 108, New York County, New York",726,157,516,140,58,63,137,74,148,87,52,58,121,94,0,11,210,85,109,81,58,61,0,11,0,11,43,38,0,11
1500000US360610108003,360610108003,"Block Group 3, Census Tract 108, New York County, New York",742,180,169,89,0,11,91,65,37,42,0,11,26,41,15,25,573,154,251,143,202,115,42,48,65,66,0,11,13,22
1500000US360610108004,360610108004,"Block Group 4, Census Tract 108, New York County, New York",480,129,73,60,13,22,34,52,26,42,0,11,0,11,0,11,407,119,188,135,150,98,60,70,0,11,9,20,0,11
1500000US360610108005,360610108005,"Block Group 5, Census Tract 108, New York County, New York",775,255,237,197,50,55,92,142,72,114,0,11,23,37,0,11,538,198,241,191,138,72,66,62,9,17,67,57,17,27
1500000US360610108006,360610108006,"Block Group 6, Census Tract 108, New York County, New York",960,261,273,169,69,82,65,77,48,58,0,11,91,142,0,11,687,212,178,103,316,177,25,42,64,70,78,86,26,43
1500000US360610108007,360610108007,"Block Group 7, Census Tract 108, New York County, New York",902,177,679,155,117,81,389,136,123,58,0,11,50,79,0,11,223,114,210,111,13,21,0,11,0,11,0,11,0,11
1500000US360610109001,360610109001,"Block Group 1, Census Tract 109, New York County, New York",108,29,42,29,0,11,14,20,4,6,24,25,0,11,0,11,66,24,63,25,3,4,0,11,0,11,0,11,0,11
1500000US360610110001,360610110001,"Block Group 1, Census Tract 110, New York County, New York",709,240,39,46,0,11,39,46,0,11,0,11,0,11,0,11,670,233,183,111,86,90,184,159,174,195,27,44,16,26
1500000US360610110002,360610110002,"Block Group 2, Census Tract 110, New York County, New York",555,168,118,54,22,36,43,44,53,49,0,11,0,11,0,11,437,153,132,108,174,95,54,59,49,51,12,18,16,25
1500000US360610110003,360610110003,"Block Group 3, Census Tract 110, New York County, New York",879,246,83,61,23,36,31,40,9,22,0,11,20,31,0,11,796,248,329,188,240,132,34,55,0,11,117,130,76,70
1500000US360610110004,360610110004,"Block Group 4, Census Tract 110, New York County, New York",595,158,200,103,28,44,100,72,13,24,0,11,59,58,0,11,395,149,311,164,84,62,0,11,0,11,0,11,0,11
1500000US360610110005,360610110005,"Block Group 5, Census Tract 110, New York County, New York",428,196,65,76,0,11,0,11,0,11,21,33,44,68,0,11,363,186,172,132,155,151,0,11,13,21,23,36,0,11
1500000US360610110006,360610110006,"Block Group 6, Census Tract 110, New York County, New York",1019,225,112,70,0,11,48,57,35,41,29,47,0,11,0,11,907,223,319,157,392,202,56,67,0,11,28,33,112,73
1500000US360610111001,360610111001,"Block Group 1, Census Tract 111, New York County, New York",866,143,86,56,14,23,63,55,0,11,9,15,0,11,0,11,780,136,487,122,200,78,39,37,26,30,28,30,0,11
1500000US360610111002,360610111002,"Block Group 2, Census Tract 111, New York County, New York",620,127,117,62,45,58,52,41,14,22,0,11,6,10,0,11,503,110,233,94,179,92,63,54,0,11,19,26,9,18
1500000US360610111003,360610111003,"Block Group 3, Census Tract 111, New York County, New York",767,143,25,29,0,11,0,11,25,29,0,11,0,11,0,11,742,148,431,144,298,120,0,11,13,21,0,11,0,11
1500000US360610112011,360610112011,"Block Group 1, Census Tract 112.01, New York County, New York",589,75,104,52,2,5,33,26,56,48,4,7,9,13,0,11,485,74,173,53,194,55,71,35,24,16,13,14,10,11
1500000US360610112021,360610112021,"Block Group 1, Census Tract 112.02, New York County, New York",183,46,145,40,7,9,79,40,28,18,14,16,14,15,3,6,38,29,12,14,10,15,16,20,0,11,0,11,0,11
1500000US360610112031,360610112031,"Block Group 1, Census Tract 112.03, New York County, New York",544,93,163,59,26,28,89,46,16,19,0,11,25,24,7,9,381,79,175,55,128,66,22,21,12,12,23,16,21,18
1500000US360610112032,360610112032,"Block Group 2, Census Tract 112.03, New York County, New York",194,61,157,55,7,10,92,41,29,24,17,18,7,10,5,8,37,30,26,21,0,11,11,17,0,11,0,11,0,11
1500000US360610113001,360610113001,"Block Group 1, Census Tract 113, New York County, New York",66,24,27,18,11,7,16,17,0,11,0,11,0,11,0,11,39,17,21,13,18,17,0,11,0,11,0,11,0,11
1500000US360610114011,360610114011,"Block Group 1, Census Tract 114.01, New York County, New York",444,86,201,61,29,32,59,39,23,23,57,31,26,22,7,12,243,72,84,50,74,43,29,31,14,20,35,23,7,12
1500000US360610114012,360610114012,"Block Group 2, Census Tract 114.01, New York County, New York",218,67,88,47,17,20,29,18,14,15,23,30,0,11,5,8,130,45,35,19,73,39,11,12,6,9,0,11,5,7
1500000US360610114021,360610114021,"Block Group 1, Census Tract 114.02, New York County, New York",720,108,497,101,91,60,224,74,110,53,33,18,31,27,8,12,223,67,97,54,69,41,12,13,0,11,35,19,10,16
1500000US360610114022,360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",585,105,332,86,23,22,173,72,50,32,35,29,29,25,22,22,253,85,94,52,76,51,10,16,30,31,14,20,29,26
1500000US360610115001,360610115001,"Block Group 1, Census Tract 115, New York County, New York",652,98,221,75,59,35,126,58,16,24,20,31,0,11,0,11,431,83,244,76,124,70,17,20,9,13,28,38,9,14
1500000US360610115002,360610115002,"Block Group 2, Census Tract 115, New York County, New York",660,98,15,17,6,9,9,15,0,11,0,11,0,11,0,11,645,98,339,83,215,62,56,41,8,12,17,20,10,16
1500000US360610116000,360610116000,"Block Group 0, Census Tract 116, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610116001,360610116001,"Block Group 1, Census Tract 116, New York County, New York",509,150,30,24,15,23,0,11,15,24,0,11,0,11,0,11,479,146,223,126,183,98,31,35,42,64,0,11,0,11
1500000US360610116002,360610116002,"Block Group 2, Census Tract 116, New York County, New York",810,134,318,96,82,60,171,88,31,38,12,19,22,36,0,11,492,121,192,85,122,70,76,55,0,11,40,44,62,44
1500000US360610116003,360610116003,"Block Group 3, Census Tract 116, New York County, New York",729,146,0,11,0,11,0,11,0,11,0,11,0,11,0,11,729,146,169,136,97,67,176,79,98,65,89,66,100,61
1500000US360610117000,360610117000,"Block Group 0, Census Tract 117, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610117001,360610117001,"Block Group 1, Census Tract 117, New York County, New York",2027,219,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2027,219,1056,225,971,204,0,11,0,11,0,11,0,11
1500000US360610118001,360610118001,"Block Group 1, Census Tract 118, New York County, New York",835,230,396,146,131,120,185,128,80,57,0,11,0,11,0,11,439,192,183,118,222,153,0,11,0,11,17,29,17,27
1500000US360610118002,360610118002,"Block Group 2, Census Tract 118, New York County, New York",818,261,113,62,24,38,65,63,24,40,0,11,0,11,0,11,705,254,232,206,293,156,72,66,0,11,29,46,79,76
1500000US360610118003,360610118003,"Block Group 3, Census Tract 118, New York County, New York",410,202,19,31,0,11,0,11,0,11,0,11,19,31,0,11,391,205,48,56,175,159,139,135,0,11,29,48,0,11
1500000US360610118004,360610118004,"Block Group 4, Census Tract 118, New York County, New York",947,193,378,129,167,107,39,46,52,56,17,31,86,77,17,26,569,147,150,88,120,91,107,100,78,95,48,56,66,61
1500000US360610118005,360610118005,"Block Group 5, Census Tract 118, New York County, New York",514,136,85,50,0,11,15,28,70,55,0,11,0,11,0,11,429,125,119,96,150,117,0,11,5,16,105,81,50,47
1500000US360610118006,360610118006,"Block Group 6, Census Tract 118, New York County, New York",796,197,159,111,0,11,118,104,41,38,0,11,0,11,0,11,637,199,332,176,197,133,66,53,0,11,18,30,24,42
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",404,163,108,107,0,11,15,25,0,11,93,105,0,11,0,11,296,154,81,87,0,11,126,109,30,52,0,11,59,56
1500000US360610118008,360610118008,"Block Group 8, Census Tract 118, New York County, New York",506,194,240,148,27,44,64,63,133,139,0,11,16,28,0,11,266,143,106,104,135,127,0,11,0,11,25,43,0,11
1500000US360610119001,360610119001,"Block Group 1, Census Tract 119, New York County, New York",410,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,410,83,50,34,237,85,99,67,8,13,16,19,0,11
1500000US360610119002,360610119002,"Block Group 2, Census Tract 119, New York County, New York",619,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,619,74,82,50,409,81,101,55,18,20,9,14,0,11
1500000US360610120001,360610120001,"Block Group 1, Census Tract 120, New York County, New York",301,102,166,70,13,23,44,40,52,43,0,11,15,23,42,38,135,73,10,17,69,53,13,21,28,46,0,11,15,23
1500000US360610120002,360610120002,"Block Group 2, Census Tract 120, New York County, New York",410,103,270,85,25,26,112,63,75,49,46,42,12,18,0,11,140,82,55,56,85,75,0,11,0,11,0,11,0,11
1500000US360610120003,360610120003,"Block Group 3, Census Tract 120, New York County, New York",369,125,181,106,105,97,26,33,37,36,13,21,0,11,0,11,188,91,82,61,81,67,10,18,0,11,15,24,0,11
1500000US360610120004,360610120004,"Block Group 4, Census Tract 120, New York County, New York",677,163,547,145,50,43,198,112,205,106,26,31,56,75,12,20,130,87,17,28,113,84,0,11,0,11,0,11,0,11
1500000US360610121001,360610121001,"Block Group 1, Census Tract 121, New York County, New York",846,260,24,39,24,39,0,11,0,11,0,11,0,11,0,11,822,264,404,207,353,193,45,53,0,11,0,11,20,34
1500000US360610121002,360610121002,"Block Group 2, Census Tract 121, New York County, New York",1743,240,16,25,0,11,0,11,0,11,0,11,16,25,0,11,1727,240,281,183,240,101,463,204,356,156,387,166,0,11
1500000US360610121003,360610121003,"Block Group 3, Census Tract 121, New York County, New York",502,188,53,49,0,11,38,34,0,11,15,28,0,11,0,11,449,178,263,181,36,45,64,64,0,11,86,75,0,11
1500000US360610121004,360610121004,"Block Group 4, Census Tract 121, New York County, New York",571,191,17,29,0,11,0,11,17,29,0,11,0,11,0,11,554,192,186,124,233,156,68,79,0,11,67,75,0,11
1500000US360610121005,360610121005,"Block Group 5, Census Tract 121, New York County, New York",725,189,47,53,0,11,23,36,24,39,0,11,0,11,0,11,678,194,132,99,162,149,140,93,66,67,161,112,17,27
1500000US360610121006,360610121006,"Block Group 6, Census Tract 121, New York County, New York",641,196,136,85,0,11,61,66,50,60,25,41,0,11,0,11,505,186,171,132,334,144,0,11,0,11,0,11,0,11
1500000US360610122001,360610122001,"Block Group 1, Census Tract 122, New York County, New York",404,100,316,97,27,31,46,34,69,52,97,62,77,74,0,11,88,76,66,73,12,19,0,11,0,11,10,18,0,11
1500000US360610122002,360610122002,"Block Group 2, Census Tract 122, New York County, New York",457,116,262,88,0,11,120,76,78,59,40,38,12,19,12,19,195,89,110,82,0,11,54,46,31,36,0,11,0,11
1500000US360610122003,360610122003,"Block Group 3, Census Tract 122, New York County, New York",286,108,81,61,26,36,15,23,0,11,28,45,12,19,0,11,205,103,62,69,72,60,57,69,0,11,14,22,0,11
1500000US360610122004,360610122004,"Block Group 4, Census Tract 122, New York County, New York",703,168,570,162,148,92,137,78,119,69,72,66,31,35,63,68,133,75,83,64,13,20,0,11,0,11,37,39,0,11
1500000US360610124000,360610124000,"Block Group 0, Census Tract 124, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124001,360610124001,"Block Group 1, Census Tract 124, New York County, New York",1061,229,23,37,0,11,23,37,0,11,0,11,0,11,0,11,1038,228,551,242,213,125,120,79,63,74,91,73,0,11
1500000US360610124002,360610124002,"Block Group 2, Census Tract 124, New York County, New York",957,223,149,111,44,69,87,80,0,11,18,30,0,11,0,11,808,183,298,181,255,131,166,109,36,42,53,48,0,11
1500000US360610124003,360610124003,"Block Group 3, Census Tract 124, New York County, New York",678,172,248,95,24,39,107,67,60,77,0,11,10,16,47,61,430,160,123,97,184,91,55,85,0,11,68,106,0,11
1500000US360610124004,360610124004,"Block Group 4, Census Tract 124, New York County, New York",639,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,639,149,310,123,253,128,38,64,0,11,0,11,38,58
1500000US360610124005,360610124005,"Block Group 5, Census Tract 124, New York County, New York",348,211,39,44,0,11,39,44,0,11,0,11,0,11,0,11,309,212,147,165,162,142,0,11,0,11,0,11,0,11
1500000US360610124006,360610124006,"Block Group 6, Census Tract 124, New York County, New York",738,246,220,174,88,123,132,126,0,11,0,11,0,11,0,11,518,200,195,144,165,123,79,62,0,11,79,89,0,11
1500000US360610124007,360610124007,"Block Group 7, Census Tract 124, New York County, New York",464,204,464,204,86,84,182,170,51,58,24,39,121,114,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610124008,360610124008,"Block Group 8, Census Tract 124, New York County, New York",367,146,0,11,0,11,0,11,0,11,0,11,0,11,0,11,367,146,213,116,46,40,108,122,0,11,0,11,0,11
1500000US360610125001,360610125001,"Block Group 1, Census Tract 125, New York County, New York",523,102,43,47,0,11,43,47,0,11,0,11,0,11,0,11,480,102,270,89,112,61,75,40,23,24,0,11,0,11
1500000US360610125002,360610125002,"Block Group 2, Census Tract 125, New York County, New York",898,102,37,44,9,13,28,42,0,11,0,11,0,11,0,11,861,98,398,108,410,102,44,40,9,15,0,11,0,11
1500000US360610126001,360610126001,"Block Group 1, Census Tract 126, New York County, New York",1779,333,688,208,183,152,292,148,48,46,70,89,79,75,16,27,1091,283,353,211,167,111,239,165,60,62,259,174,13,21
1500000US360610126002,360610126002,"Block Group 2, Census Tract 126, New York County, New York",473,182,46,76,0,11,0,11,0,11,0,11,46,76,0,11,427,176,139,129,274,157,0,11,14,23,0,11,0,11
1500000US360610126003,360610126003,"Block Group 3, Census Tract 126, New York County, New York",707,249,78,84,0,11,61,80,17,27,0,11,0,11,0,11,629,264,141,117,104,90,65,83,0,11,269,266,50,81
1500000US360610126004,360610126004,"Block Group 4, Census Tract 126, New York County, New York",693,248,198,143,0,11,132,114,66,84,0,11,0,11,0,11,495,231,145,191,237,157,50,80,0,11,63,81,0,11
1500000US360610126005,360610126005,"Block Group 5, Census Tract 126, New York County, New York",676,332,512,312,180,288,164,138,63,78,0,11,87,99,18,28,164,128,51,79,0,11,14,23,0,11,99,97,0,11
1500000US360610126006,360610126006,"Block Group 6, Census Tract 126, New York County, New York",837,241,341,164,56,91,184,144,49,38,46,74,6,14,0,11,496,216,90,101,223,141,0,11,51,85,92,106,40,64
1500000US360610126007,360610126007,"Block Group 7, Census Tract 126, New York County, New York",837,343,230,111,0,11,13,21,90,95,113,93,14,22,0,11,607,335,361,319,106,88,53,87,32,57,55,88,0,11
1500000US360610126008,360610126008,"Block Group 8, Census Tract 126, New York County, New York",911,298,482,168,17,29,163,126,199,142,43,70,60,73,0,11,429,281,98,115,124,105,162,257,45,68,0,11,0,11
1500000US360610127001,360610127001,"Block Group 1, Census Tract 127, New York County, New York",608,200,23,38,0,11,23,38,0,11,0,11,0,11,0,11,585,198,207,131,164,89,119,131,44,52,11,20,40,64
1500000US360610127002,360610127002,"Block Group 2, Census Tract 127, New York County, New York",868,244,73,77,0,11,14,24,21,39,38,62,0,11,0,11,795,250,212,139,345,212,108,122,130,129,0,11,0,11
1500000US360610127003,360610127003,"Block Group 3, Census Tract 127, New York County, New York",1024,237,215,153,45,51,149,135,0,11,12,36,0,11,9,20,809,236,250,144,315,187,146,95,98,101,0,11,0,11
1500000US360610127004,360610127004,"Block Group 4, Census Tract 127, New York County, New York",1070,222,118,108,0,11,67,75,51,79,0,11,0,11,0,11,952,203,193,101,356,149,237,155,150,114,16,32,0,11
1500000US360610127005,360610127005,"Block Group 5, Census Tract 127, New York County, New York",331,147,203,133,105,108,98,80,0,11,0,11,0,11,0,11,128,77,67,60,61,47,0,11,0,11,0,11,0,11
1500000US360610128001,360610128001,"Block Group 1, Census Tract 128, New York County, New York",918,165,541,123,61,50,196,93,176,93,80,53,28,33,0,11,377,127,133,92,155,119,29,33,0,11,46,42,14,22
1500000US360610128002,360610128002,"Block Group 2, Census Tract 128, New York County, New York",427,89,288,66,55,38,66,41,82,58,27,33,31,36,27,30,139,95,41,62,0,11,38,44,13,20,47,75,0,11
1500000US360610128003,360610128003,"Block Group 3, Census Tract 128, New York County, New York",425,115,321,106,9,17,140,100,80,56,0,11,36,54,56,45,104,58,15,24,15,23,45,42,13,21,16,25,0,11
